timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,start
26326,0.0,20883050.0,105.7313,11777030.0,65.17789,0
26327,0.0,20884200.0,105.7317,11777100.0,65.17789,0
26328,0.0,20885350.0,105.7322,11777180.0,65.17789,0
26329,0.0,20886500.0,105.7326,11777250.0,65.17789,0
26330,0.0,20885350.0,105.7331,11777330.0,65.17789,0
26331,0.0,20884200.0,105.7335,11777410.0,65.17788,0
26332,0.0,20883050.0,105.734,11777480.0,65.17788,0
26333,0.0,20881900.0,105.7344,11774380.0,65.17788,0
26334,0.0,20884200.0,105.7349,11771270.0,65.17788,0
26335,0.0,20886500.0,105.7353,11768160.0,65.17788,0
26336,0.0,20887070.0,105.7342,11765060.0,65.17788,0
26337,0.0,20887650.0,105.7331,11761950.0,65.17788,0
26338,0.0,20888220.0,105.732,11758850.0,65.17787,0
26339,0.0,20888800.0,105.7308,11755740.0,65.17787,0
26340,0.0,20887650.0,105.7286,11752630.0,65.17787,0
26341,0.0,20886500.0,105.7263,11749530.0,65.17787,0
26342,0.0,20887650.0,105.7241,11746420.0,65.17787,0
26343,0.0,20888800.0,105.7218,11743320.0,65.17787,0
26344,0.0,20887650.0,105.7286,11744600.0,65.17787,0
26345,0.0,20886500.0,105.7353,11745890.0,65.17786,0
26346,0.0,20887070.0,105.7331,11747180.0,65.17786,0
26347,0.0,20887650.0,105.7308,11748470.0,65.17786,0
26348,0.0,20888220.0,105.7331,11749750.0,65.17786,0
26349,0.0,20888800.0,105.7353,11751040.0,65.17786,0
26350,0.0,20888220.0,105.7342,11752330.0,65.17786,0
26351,0.0,20887650.0,105.7331,11753620.0,65.17786,0
26352,0.0,20887070.0,105.732,11754910.0,65.17786,0
26353,0.0,20886500.0,105.7308,11756190.0,65.17786,0
26354,0.0,20887650.0,105.7286,11757480.0,65.17786,0
26355,0.0,20888800.0,105.7263,11761190.0,65.17786,0
26356,0.0,20885350.0,105.7241,11764910.0,65.17786,0
26357,0.0,20881900.0,105.7218,11768620.0,65.17786,0
26358,0.0,20885350.0,105.7286,11772330.0,65.17786,0
26359,0.0,20888800.0,105.7353,11776040.0,65.17786,0
26360,0.0,20887070.0,105.732,11779750.0,65.17785,0
26361,0.0,20885350.0,105.7286,11783470.0,65.17785,0
26362,0.0,20883630.0,105.7252,11787180.0,65.17785,0
26363,0.0,20881900.0,105.7218,11790890.0,65.17785,0
26364,0.0,20884200.0,105.7263,11794600.0,65.17785,0
26365,0.0,20886500.0,105.7308,11798320.0,65.17785,0
26366,0.0,20887070.0,105.7263,11796880.0,65.17785,0
26367,0.0,20887650.0,105.7218,11795440.0,65.17784,0
26368,0.0,20888220.0,105.7241,11794000.0,65.17784,0
26369,0.0,20888800.0,105.7263,11792560.0,65.17784,0
26370,0.0,20888110.0,105.7286,11791120.0,65.17784,0
26371,0.0,20887420.0,105.7308,11789680.0,65.17784,0
26372,0.0,20886730.0,105.7293,11788240.0,65.17784,0
26373,0.0,20886040.0,105.7278,11786800.0,65.17784,0
26374,0.0,20885350.0,105.7263,11785360.0,65.17784,0
26375,0.0,20884660.0,105.7248,11783920.0,65.17783,0
26376,0.0,20883970.0,105.7233,11782480.0,65.17783,0
26377,0.0,20883280.0,105.7218,11779750.0,65.17783,0
26378,0.0,20882590.0,105.7286,11777030.0,65.17783,0
26379,0.0,20881900.0,105.7353,11774300.0,65.17783,0
26380,0.0,20885350.0,105.7578,11771570.0,65.17783,0
26381,0.0,20888800.0,105.7803,11768850.0,65.17783,0
26382,0.0,20887650.0,105.7713,11766120.0,65.17783,0
26383,0.0,20886500.0,105.7623,11763390.0,65.17783,0
26384,0.0,20886790.0,105.7578,11760660.0,65.17783,0
26385,0.0,20887070.0,105.7533,11757940.0,65.17783,0
26386,0.0,20887360.0,105.7421,11755210.0,65.17783,0
26387,0.0,20887650.0,105.7308,11752480.0,65.17783,0
26388,0.0,20887930.0,105.7443,11754300.0,65.17783,0
26389,0.0,20888220.0,105.7578,11756120.0,65.17782,0
26390,0.0,20888510.0,105.7466,11757940.0,65.17782,0
26391,0.0,20888800.0,105.7353,11759750.0,65.17782,0
26392,0.0,20888110.0,105.7286,11761570.0,65.17782,0
26393,0.0,20887420.0,105.7218,11763390.0,65.17782,0
26394,0.0,20886730.0,105.7263,11765210.0,65.17782,0
26395,0.0,20886040.0,105.7308,11767030.0,65.17782,0
26396,0.0,20885350.0,105.7293,11768850.0,65.17782,0
26397,0.0,20884660.0,105.7278,11770660.0,65.17781,0
26398,0.0,20883970.0,105.7263,11772480.0,65.17781,0
26399,0.0,20883280.0,105.7248,11773620.0,65.17781,0
26400,0.0,20882590.0,105.7233,11774750.0,65.17781,0
26401,0.0,20881900.0,105.7218,11775890.0,65.17781,0
26402,0.0,20884200.0,105.7263,11777030.0,65.17781,0
26403,0.0,20886500.0,105.7308,11778160.0,65.17781,0
26404,0.0,20887070.0,105.7263,11779300.0,65.1778,0
26405,0.0,20887650.0,105.7218,11780440.0,65.1778,0
26406,0.0,20888220.0,105.7241,11781570.0,65.1778,0
26407,0.0,20888800.0,105.7263,11782710.0,65.1778,0
26408,0.0,20887650.0,105.7286,11783850.0,65.1778,0
26409,0.0,20886500.0,105.7308,11784980.0,65.1778,0
26410,0.0,20887650.0,105.7331,11783160.0,65.1778,0
26411,0.0,20888800.0,105.7353,11781350.0,65.1778,0
26412,0.0,20887650.0,105.7331,11779530.0,65.1778,0
26413,0.0,20886500.0,105.7308,11777710.0,65.1778,0
26414,0.0,20886880.0,105.7331,11775890.0,65.1778,0
26415,0.0,20887270.0,105.7353,11774070.0,65.1778,0
26416,0.0,20887650.0,105.7365,11772250.0,65.1778,0
26417,0.0,20888030.0,105.7376,11770440.0,65.1778,0
26418,0.0,20888410.0,105.7387,11768620.0,65.1778,0
26419,0.0,20888800.0,105.7398,11766800.0,65.17779,0
26420,0.0,20888220.0,105.7376,11764980.0,65.17779,0
26421,0.0,20887650.0,105.7353,11765290.0,65.17779,0
26422,0.0,20887070.0,105.7331,11765590.0,65.17779,0
26423,0.0,20886500.0,105.7308,11765890.0,65.17779,0
26424,0.0,20887650.0,105.7533,11766190.0,65.17779,0
26425,0.0,20888800.0,105.7758,11766500.0,65.17779,0
26426,0.0,20885350.0,105.7781,11766800.0,65.17778,0
26427,0.0,20881900.0,105.7803,11767100.0,65.17778,0
26428,0.0,20885350.0,105.777,11767410.0,65.17778,0
26429,0.0,20888800.0,105.7736,11767710.0,65.17778,0
26430,0.0,20888220.0,105.7702,11768010.0,65.17778,0
26431,0.0,20887650.0,105.7668,11768320.0,65.17778,0
26432,0.0,20887070.0,105.7511,11769220.0,65.17778,0
26433,0.0,20886500.0,105.7353,11770130.0,65.17777,0
26434,0.0,20887650.0,105.7286,11771040.0,65.17777,0
26435,0.0,20888800.0,105.7218,11771950.0,65.17777,0
26436,0.0,20887650.0,105.7443,11772860.0,65.17777,0
26437,0.0,20886500.0,105.7668,11773770.0,65.17777,0
26438,0.0,20884200.0,105.7511,11774680.0,65.17777,0
26439,0.0,20881900.0,105.7353,11775590.0,65.17777,0
26440,0.0,20884200.0,105.7331,11776500.0,65.17777,0
26441,0.0,20886500.0,105.7308,11777410.0,65.17776,0
26442,0.0,20887650.0,105.7331,11778320.0,65.17776,0
26443,0.0,20888800.0,105.7353,11776650.0,65.17776,0
26444,0.0,20888410.0,105.7365,11774980.0,65.17776,0
26445,0.0,20888030.0,105.7376,11773320.0,65.17776,0
26446,0.0,20887650.0,105.7387,11771650.0,65.17776,0
26447,0.0,20887270.0,105.7398,11769980.0,65.17776,0
26448,0.0,20886880.0,105.7353,11768320.0,65.17776,0
26449,0.0,20886500.0,105.7308,11766650.0,65.17776,0
26450,0.0,20887650.0,105.7533,11764980.0,65.17776,0
26451,0.0,20888800.0,105.7758,11763320.0,65.17776,0
26452,0.0,20887650.0,105.7743,11761650.0,65.17776,0
26453,0.0,20886500.0,105.7729,11759980.0,65.17776,0
26454,0.0,20886730.0,105.7713,11760060.0,65.17776,0
26455,0.0,20886960.0,105.7698,11760130.0,65.17775,0
26456,0.0,20887190.0,105.7683,11760210.0,65.17775,0
26457,0.0,20887420.0,105.7668,11760290.0,65.17775,0
26458,0.0,20887650.0,105.7691,11760360.0,65.17775,0
26459,0.0,20887880.0,105.7713,11760440.0,65.17775,0
26460,0.0,20888110.0,105.7736,11760510.0,65.17775,0
26461,0.0,20888340.0,105.7758,11760590.0,65.17775,0
26462,0.0,20888570.0,105.7781,11760660.0,65.17774,0
26463,0.0,20888800.0,105.7803,11760740.0,65.17774,0
26464,0.0,20887070.0,105.7781,11760820.0,65.17774,0
26465,0.0,20885350.0,105.7758,11763470.0,65.17774,0
26466,0.0,20883630.0,105.7713,11766120.0,65.17774,0
26467,0.0,20881900.0,105.7668,11768770.0,65.17774,0
26468,0.0,20885350.0,105.7736,11771420.0,65.17774,0
26469,0.0,20888800.0,105.7803,11774070.0,65.17774,0
26470,0.0,20888220.0,105.7781,11776720.0,65.17773,0
26471,0.0,20887650.0,105.7758,11779380.0,65.17773,0
26472,0.0,20887070.0,105.7781,11782030.0,65.17773,0
26473,0.0,20886500.0,105.7803,11784680.0,65.17773,0
26474,0.0,20886880.0,105.7668,11787330.0,65.17773,0
26475,0.0,20887270.0,105.7533,11789980.0,65.17773,0
26476,0.0,20887650.0,105.7443,11787560.0,65.17773,0
26477,0.0,20888030.0,105.7353,11785130.0,65.17773,0
26478,0.0,20888410.0,105.7348,11782710.0,65.17773,0
26479,0.0,20888800.0,105.7342,11780290.0,65.17773,0
26480,0.0,20888410.0,105.7337,11777860.0,65.17773,0
26481,0.0,20888030.0,105.7331,11775440.0,65.17773,0
26482,0.0,20887650.0,105.7325,11773010.0,65.17773,0
26483,0.0,20887270.0,105.732,11770590.0,65.17773,0
26484,0.0,20886880.0,105.7314,11768160.0,65.17772,0
26485,0.0,20886500.0,105.7308,11765740.0,65.17772,0
26486,0.0,20887070.0,105.7488,11763320.0,65.17772,0
26487,0.0,20887650.0,105.7668,11760130.0,65.17772,0
26488,0.0,20888220.0,105.7646,11756950.0,65.17772,0
26489,0.0,20888800.0,105.7623,11753770.0,65.17772,0
26490,0.0,20885350.0,105.7713,11750590.0,65.17772,0
26491,0.0,20881900.0,105.7803,11747410.0,65.17772,0
26492,0.0,20885350.0,105.7781,11744220.0,65.17771,0
26493,0.0,20888800.0,105.7758,11741040.0,65.17771,0
26494,0.0,20888220.0,105.7646,11737860.0,65.17771,0
26495,0.0,20887650.0,105.7533,11734680.0,65.17771,0
26496,0.0,20887070.0,105.7646,11731500.0,65.17771,0
26497,0.0,20886500.0,105.7758,11728320.0,65.17771,0
26498,0.0,20884200.0,105.777,11730890.0,65.17771,0
26499,0.0,20881900.0,105.7781,11733470.0,65.1777,0
26500,0.0,20885350.0,105.7792,11736040.0,65.1777,0
26501,0.0,20888800.0,105.7803,11738620.0,65.1777,0
26502,0.0,20887650.0,105.7815,11741190.0,65.1777,0
26503,0.0,20886500.0,105.7826,11743770.0,65.1777,0
26504,0.0,20885350.0,105.7837,11746350.0,65.1777,0
26505,0.0,20884200.0,105.7848,11748920.0,65.1777,0
26506,0.0,20883050.0,105.7826,11751500.0,65.1777,0
26507,0.0,20881900.0,105.7803,11754070.0,65.1777,0
26508,0.0,20885350.0,105.7826,11756650.0,65.1777,0
26509,0.0,20888800.0,105.7848,11760740.0,65.1777,0
26510,0.0,20887650.0,105.7826,11764830.0,65.1777,0
26511,0.0,20886500.0,105.7803,11768920.0,65.1777,0
26512,0.0,20886880.0,105.7601,11773010.0,65.1777,0
26513,0.0,20887270.0,105.7398,11777100.0,65.1777,0
26514,0.0,20887650.0,105.7466,11781190.0,65.17769,0
26515,0.0,20888030.0,105.7533,11785290.0,65.17769,0
26516,0.0,20888410.0,105.7443,11789380.0,65.17769,0
26517,0.0,20888800.0,105.7353,11793470.0,65.17769,0
26518,0.0,20888410.0,105.7361,11797560.0,65.17769,0
26519,0.0,20888030.0,105.7368,11801650.0,65.17769,0
26520,0.0,20887650.0,105.7376,11799070.0,65.17769,0
26521,0.0,20887270.0,105.7383,11796500.0,65.17768,0
26522,0.0,20886880.0,105.7391,11793920.0,65.17768,0
26523,0.0,20886500.0,105.7398,11791350.0,65.17768,0
26524,0.0,20886880.0,105.7391,11788770.0,65.17768,0
26525,0.0,20887270.0,105.7383,11786190.0,65.17768,0
26526,0.0,20887650.0,105.7376,11783620.0,65.17768,0
26527,0.0,20888030.0,105.7368,11781040.0,65.17768,0
26528,0.0,20888410.0,105.7361,11778470.0,65.17767,0
26529,0.0,20888800.0,105.7353,11775890.0,65.17767,0
26530,0.0,20888220.0,105.7342,11773320.0,65.17767,0
26531,0.0,20887650.0,105.7331,11772410.0,65.17767,0
26532,0.0,20887070.0,105.732,11771500.0,65.17767,0
26533,0.0,20886500.0,105.7308,11770590.0,65.17767,0
26534,0.0,20886690.0,105.7263,11769680.0,65.17767,0
26535,0.0,20886880.0,105.7218,11768770.0,65.17767,0
26536,0.0,20887070.0,105.7286,11767860.0,65.17767,0
26537,0.0,20887270.0,105.7353,11766950.0,65.17767,0
26538,0.0,20887460.0,105.7365,11766040.0,65.17767,0
26539,0.0,20887650.0,105.7376,11765130.0,65.17767,0
26540,0.0,20887840.0,105.7387,11764220.0,65.17767,0
26541,0.0,20888030.0,105.7398,11763320.0,65.17767,0
26542,0.0,20888220.0,105.741,11765660.0,65.17767,0
26543,0.0,20888410.0,105.7421,11768010.0,65.17766,0
26544,0.0,20888600.0,105.7432,11770360.0,65.17766,0
26545,0.0,20888800.0,105.7443,11772710.0,65.17766,0
26546,0.0,20885350.0,105.7421,11775060.0,65.17766,0
26547,0.0,20881900.0,105.7398,11777410.0,65.17766,0
26548,0.0,20883630.0,105.7376,11779750.0,65.17766,0
26549,0.0,20885350.0,105.7353,11782100.0,65.17766,0
26550,0.0,20887070.0,105.7346,11784450.0,65.17765,0
26551,0.0,20888800.0,105.7338,11786800.0,65.17765,0
26552,0.0,20887650.0,105.7331,11789150.0,65.17765,0
26553,0.0,20886500.0,105.7323,11789600.0,65.17765,0
26554,0.0,20887650.0,105.7316,11790060.0,65.17765,0
26555,0.0,20888800.0,105.7308,11790510.0,65.17765,0
26556,0.0,20888220.0,105.732,11790970.0,65.17765,0
26557,0.0,20887650.0,105.7331,11791420.0,65.17765,0
26558,0.0,20887070.0,105.7342,11791880.0,65.17764,0
26559,0.0,20886500.0,105.7353,11792330.0,65.17764,0
26560,0.0,20886880.0,105.7286,11792790.0,65.17764,0
26561,0.0,20887270.0,105.7218,11793240.0,65.17764,0
26562,0.0,20887650.0,105.7263,11793690.0,65.17764,0
26563,0.0,20888030.0,105.7309,11794150.0,65.17764,0
26564,0.0,20888410.0,105.7353,11791420.0,65.17764,0
26565,0.0,20888800.0,105.7398,11788690.0,65.17764,0
26566,0.0,20887650.0,105.7376,11785970.0,65.17764,0
26567,0.0,20886500.0,105.7353,11783240.0,65.17764,0
26568,0.0,20886500.0,105.7353,11780510.0,65.17764,0
26569,0.0,20886500.0,105.7353,11777790.0,65.17764,0
26570,0.0,20885920.0,105.7342,11775060.0,65.17764,0
26571,0.0,20885350.0,105.7331,11772330.0,65.17764,0
26572,0.0,20884770.0,105.732,11769600.0,65.17763,0
26573,0.0,20884200.0,105.7308,11766880.0,65.17763,0
26574,0.0,20883630.0,105.7263,11764150.0,65.17763,0
26575,0.0,20883050.0,105.7218,11763470.0,65.17763,0
26576,0.0,20882480.0,105.7232,11762790.0,65.17763,0
26577,0.0,20881900.0,105.7245,11762100.0,65.17763,0
26578,0.0,20884200.0,105.7259,11761420.0,65.17763,0
26579,0.0,20886500.0,105.7272,11760740.0,65.17763,0
26580,0.0,20884200.0,105.7286,11760060.0,65.17762,0
26581,0.0,20881900.0,105.7299,11759380.0,65.17762,0
26582,0.0,20883050.0,105.7313,11758690.0,65.17762,0
26583,0.0,20884200.0,105.7326,11758010.0,65.17762,0
26584,0.0,20885350.0,105.734,11757330.0,65.17762,0
26585,0.0,20886500.0,105.7353,11756650.0,65.17762,0
26586,0.0,20887070.0,105.7342,11757330.0,65.17762,0
26587,0.0,20887650.0,105.7331,11758010.0,65.17761,0
26588,0.0,20888220.0,105.732,11758690.0,65.17761,0
26589,0.0,20888800.0,105.7308,11759380.0,65.17761,0
26590,0.0,20888510.0,105.7331,11760060.0,65.17761,0
26591,0.0,20888220.0,105.7353,11760740.0,65.17761,0
26592,0.0,20887930.0,105.7376,11761420.0,65.17761,0
26593,0.0,20887650.0,105.7398,11762100.0,65.17761,0
26594,0.0,20887360.0,105.7391,11762790.0,65.1776,0
26595,0.0,20887070.0,105.7383,11763470.0,65.1776,0
26596,0.0,20886790.0,105.7376,11764150.0,65.1776,0
26597,0.0,20886500.0,105.7368,11765820.0,65.1776,0
26598,0.0,20886730.0,105.7361,11767480.0,65.1776,0
26599,0.0,20886960.0,105.7353,11769150.0,65.1776,0
26600,0.0,20887190.0,105.7331,11770820.0,65.1776,0
26601,0.0,20887420.0,105.7308,11772480.0,65.1776,0
26602,0.0,20887650.0,105.7556,11774150.0,65.1776,0
26603,0.0,20887880.0,105.7803,11775820.0,65.1776,0
26604,0.0,20888110.0,105.7826,11777480.0,65.1776,0
26605,0.0,20888340.0,105.7848,11779150.0,65.1776,0
26606,0.0,20888570.0,105.7871,11780820.0,65.1776,0
26607,0.0,20888800.0,105.7893,11782480.0,65.1776,0
26608,0.0,20887650.0,105.7871,11782330.0,65.1776,0
26609,0.0,20886500.0,105.7848,11782180.0,65.17759,0
26610,0.0,20887650.0,105.7826,11782030.0,65.17759,0
26611,0.0,20888800.0,105.7803,11781880.0,65.17759,0
26612,0.0,20885350.0,105.7826,11781720.0,65.17759,0
26613,0.0,20881900.0,105.7848,11781570.0,65.17759,0
26614,0.0,20885350.0,105.7833,11781420.0,65.17759,0
26615,0.0,20888800.0,105.7818,11781270.0,65.17759,0
26616,0.0,20888220.0,105.7803,11781120.0,65.17758,0
26617,0.0,20887650.0,105.7788,11780970.0,65.17758,0
26618,0.0,20887070.0,105.7773,11780820.0,65.17758,0
26619,0.0,20886500.0,105.7758,11778540.0,65.17758,0
26620,0.0,20886880.0,105.7803,11776270.0,65.17758,0
26621,0.0,20887270.0,105.7848,11774000.0,65.17758,0
26622,0.0,20887650.0,105.7725,11771720.0,65.17758,0
26623,0.0,20888030.0,105.7601,11769450.0,65.17758,0
26624,0.0,20888410.0,105.7477,11767180.0,65.17757,0
26625,0.0,20888800.0,105.7353,11764910.0,65.17757,0
26626,0.0,20887650.0,105.7331,11762630.0,65.17757,0
26627,0.0,20886500.0,105.7308,11760360.0,65.17757,0
26628,0.0,20887650.0,105.732,11758090.0,65.17757,0
26629,0.0,20888800.0,105.7331,11755820.0,65.17757,0
26630,0.0,20888220.0,105.7342,11756570.0,65.17757,0
26631,0.0,20887650.0,105.7353,11757330.0,65.17757,0
26632,0.0,20887070.0,105.7365,11758090.0,65.17757,0
26633,0.0,20886500.0,105.7376,11758850.0,65.17757,0
26634,0.0,20887650.0,105.7387,11759600.0,65.17757,0
26635,0.0,20888800.0,105.7398,11760360.0,65.17757,0
26636,0.0,20887650.0,105.7376,11761120.0,65.17757,0
26637,0.0,20886500.0,105.7353,11761880.0,65.17757,0
26638,0.0,20887650.0,105.7346,11762630.0,65.17756,0
26639,0.0,20888800.0,105.7338,11763390.0,65.17756,0
26640,0.0,20888220.0,105.7331,11764150.0,65.17756,0
26641,0.0,20887650.0,105.7323,11765820.0,65.17756,0
26642,0.0,20887070.0,105.7316,11767480.0,65.17756,0
26643,0.0,20886500.0,105.7308,11769150.0,65.17756,0
26644,0.0,20887650.0,105.7263,11770820.0,65.17756,0
26645,0.0,20888800.0,105.7218,11772480.0,65.17756,0
26646,0.0,20887650.0,105.7286,11774150.0,65.17755,0
26647,0.0,20886500.0,105.7353,11775820.0,65.17755,0
26648,0.0,20885730.0,105.7361,11777480.0,65.17755,0
26649,0.0,20884970.0,105.7368,11779150.0,65.17755,0
26650,0.0,20884200.0,105.7376,11780820.0,65.17755,0
26651,0.0,20883430.0,105.7383,11782480.0,65.17755,0
26652,0.0,20882670.0,105.7391,11781650.0,65.17755,0
26653,0.0,20881900.0,105.7398,11780820.0,65.17754,0
26654,0.0,20884200.0,105.7466,11779980.0,65.17754,0
26655,0.0,20886500.0,105.7533,11779150.0,65.17754,0
26656,0.0,20886690.0,105.7646,11778320.0,65.17754,0
26657,0.0,20886880.0,105.7758,11777480.0,65.17754,0
26658,0.0,20887070.0,105.7702,11776650.0,65.17754,0
26659,0.0,20887270.0,105.7646,11775820.0,65.17754,0
26660,0.0,20887460.0,105.759,11774980.0,65.17754,0
26661,0.0,20887650.0,105.7533,11774150.0,65.17754,0
26662,0.0,20887840.0,105.7646,11773320.0,65.17754,0
26663,0.0,20888030.0,105.7758,11771350.0,65.17754,0
26664,0.0,20888220.0,105.777,11769380.0,65.17754,0
26665,0.0,20888410.0,105.7781,11767410.0,65.17754,0
26666,0.0,20888600.0,105.7792,11765440.0,65.17754,0
26667,0.0,20888800.0,105.7803,11763470.0,65.17754,0
26668,0.0,20888220.0,105.7781,11761500.0,65.17753,0
26669,0.0,20887650.0,105.7758,11759530.0,65.17753,0
26670,0.0,20887070.0,105.7646,11757560.0,65.17753,0
26671,0.0,20886500.0,105.7533,11755590.0,65.17753,0
26672,0.0,20886690.0,105.7421,11753620.0,65.17753,0
26673,0.0,20886880.0,105.7308,11751650.0,65.17753,0
26674,0.0,20887070.0,105.7313,11753920.0,65.17753,0
26675,0.0,20887270.0,105.7317,11756190.0,65.17752,0
26676,0.0,20887460.0,105.7321,11758470.0,65.17752,0
26677,0.0,20887650.0,105.7325,11760740.0,65.17752,0
26678,0.0,20887840.0,105.7329,11763010.0,65.17752,0
26679,0.0,20888030.0,105.7333,11765290.0,65.17752,0
26680,0.0,20888220.0,105.7337,11767560.0,65.17752,0
26681,0.0,20888410.0,105.7341,11769830.0,65.17752,0
26682,0.0,20888600.0,105.7345,11772100.0,65.17751,0
26683,0.0,20888800.0,105.7349,11774380.0,65.17751,0
26684,0.0,20887650.0,105.7353,11776650.0,65.17751,0
26685,0.0,20886500.0,105.7358,11779600.0,65.17751,0
26686,0.0,20886790.0,105.7362,11782560.0,65.17751,0
26687,0.0,20887070.0,105.7366,11785510.0,65.17751,0
26688,0.0,20887360.0,105.737,11788470.0,65.17751,0
26689,0.0,20887650.0,105.7374,11791420.0,65.17751,0
26690,0.0,20887930.0,105.7378,11794380.0,65.17751,0
26691,0.0,20888220.0,105.7382,11797330.0,65.17751,0
26692,0.0,20888510.0,105.7386,11800290.0,65.17751,0
26693,0.0,20888800.0,105.739,11803240.0,65.17751,0
26694,0.0,20887650.0,105.7394,11806190.0,65.17751,0
26695,0.0,20886500.0,105.7398,11809150.0,65.17751,0
26696,0.0,20887650.0,105.7353,11806120.0,65.17751,0
26697,0.0,20888800.0,105.7308,11803090.0,65.1775,0
26698,0.0,20887650.0,105.7331,11800060.0,65.1775,0
26699,0.0,20886500.0,105.7353,11797030.0,65.1775,0
26700,0.0,20886790.0,105.7376,11794000.0,65.1775,0
26701,0.0,20887070.0,105.7398,11790970.0,65.1775,0
26702,0.0,20887360.0,105.7376,11787940.0,65.1775,0
26703,0.0,20887650.0,105.7353,11784910.0,65.1775,0
26704,0.0,20887930.0,105.735,11781880.0,65.17749,0
26705,0.0,20888220.0,105.7347,11778850.0,65.17749,0
26706,0.0,20888510.0,105.7344,11775820.0,65.17749,0
26707,0.0,20888800.0,105.7341,11774830.0,65.17749,0
26708,0.0,20888220.0,105.7337,11773850.0,65.17749,0
26709,0.0,20887650.0,105.7334,11772860.0,65.17749,0
26710,0.0,20887070.0,105.7331,11771880.0,65.17749,0
26711,0.0,20886500.0,105.7328,11770890.0,65.17748,0
26712,0.0,20884200.0,105.7325,11769910.0,65.17748,0
26713,0.0,20881900.0,105.7321,11768920.0,65.17748,0
26714,0.0,20883050.0,105.7318,11767940.0,65.17748,0
26715,0.0,20884200.0,105.7315,11766950.0,65.17748,0
26716,0.0,20885350.0,105.7312,11765970.0,65.17748,0
26717,0.0,20886500.0,105.7308,11764980.0,65.17748,0
26718,0.0,20887650.0,105.7421,11767330.0,65.17748,0
26719,0.0,20888800.0,105.7533,11769680.0,65.17747,0
26720,0.0,20888220.0,105.7646,11772030.0,65.17747,0
26721,0.0,20887650.0,105.7758,11774380.0,65.17747,0
26722,0.0,20887070.0,105.7781,11776720.0,65.17747,0
26723,0.0,20886500.0,105.7803,11779070.0,65.17747,0
26724,0.0,20885920.0,105.7792,11781420.0,65.17747,0
26725,0.0,20885350.0,105.7781,11783770.0,65.17747,0
26726,0.0,20884770.0,105.777,11786120.0,65.17747,0
26727,0.0,20884200.0,105.7758,11788470.0,65.17747,0
26728,0.0,20883630.0,105.7713,11790820.0,65.17747,0
26729,0.0,20883050.0,105.7668,11789070.0,65.17747,0
26730,0.0,20882480.0,105.7713,11787330.0,65.17747,0
26731,0.0,20881900.0,105.7758,11785590.0,65.17747,0
26732,0.0,20884200.0,105.7766,11783850.0,65.17747,0
26733,0.0,20886500.0,105.7773,11782100.0,65.17746,0
26734,0.0,20886040.0,105.7781,11780360.0,65.17746,0
26735,0.0,20885580.0,105.7788,11778620.0,65.17746,0
26736,0.0,20885120.0,105.7796,11776880.0,65.17746,0
26737,0.0,20884660.0,105.7803,11775130.0,65.17746,0
26738,0.0,20884200.0,105.7781,11773390.0,65.17746,0
26739,0.0,20883740.0,105.7758,11771650.0,65.17746,0
26740,0.0,20883280.0,105.777,11769910.0,65.17746,0
26741,0.0,20882820.0,105.7781,11768160.0,65.17745,0
26742,0.0,20882360.0,105.7792,11766420.0,65.17745,0
26743,0.0,20881900.0,105.7803,11764680.0,65.17745,0
26744,0.0,20884200.0,105.7736,11762940.0,65.17745,0
26745,0.0,20886500.0,105.7668,11761190.0,65.17745,0
26746,0.0,20886790.0,105.7736,11759450.0,65.17745,0
26747,0.0,20887070.0,105.7803,11757710.0,65.17745,0
26748,0.0,20887360.0,105.7781,11755970.0,65.17744,0
26749,0.0,20887650.0,105.7758,11754220.0,65.17744,0
26750,0.0,20887930.0,105.7657,11752480.0,65.17744,0
26751,0.0,20888220.0,105.7556,11755440.0,65.17744,0
26752,0.0,20888510.0,105.7455,11758390.0,65.17744,0
26753,0.0,20888800.0,105.7353,11761350.0,65.17744,0
26754,0.0,20887650.0,105.7331,11764300.0,65.17744,0
26755,0.0,20886500.0,105.7308,11767250.0,65.17744,0
26756,0.0,20886610.0,105.7286,11770210.0,65.17744,0
26757,0.0,20886730.0,105.7263,11773160.0,65.17744,0
26758,0.0,20886840.0,105.7241,11776120.0,65.17744,0
26759,0.0,20886960.0,105.7218,11779070.0,65.17744,0
26760,0.0,20887070.0,105.7196,11782030.0,65.17744,0
26761,0.0,20887190.0,105.7173,11784980.0,65.17744,0
26762,0.0,20887300.0,105.7207,11786270.0,65.17744,0
26763,0.0,20887420.0,105.7241,11787560.0,65.17743,0
26764,0.0,20887530.0,105.7275,11788850.0,65.17743,0
26765,0.0,20887650.0,105.7308,11790130.0,65.17743,0
26766,0.0,20887760.0,105.7331,11791420.0,65.17743,0
26767,0.0,20887880.0,105.7353,11792710.0,65.17743,0
26768,0.0,20887990.0,105.7346,11794000.0,65.17743,0
26769,0.0,20888110.0,105.7338,11795290.0,65.17743,0
26770,0.0,20888220.0,105.7331,11796570.0,65.17742,0
26771,0.0,20888340.0,105.7323,11797860.0,65.17742,0
26772,0.0,20888450.0,105.7316,11799150.0,65.17742,0
26773,0.0,20888570.0,105.7308,11797030.0,65.17742,0
26774,0.0,20888680.0,105.7331,11794910.0,65.17742,0
26775,0.0,20888800.0,105.7353,11792790.0,65.17742,0
