timestamp,P-PDG,P-TPT,T-TPT,start
48566,26484030.0,13985110.0,109.8835,0
48567,26484000.0,13985080.0,109.8841,0
48568,26483970.0,13985060.0,109.8847,0
48569,26483940.0,13985030.0,109.8853,0
48570,26483910.0,13985010.0,109.8858,0
48571,26483880.0,13984990.0,109.8854,0
48572,26483840.0,13984960.0,109.885,0
48573,26483810.0,13984940.0,109.8846,0
48574,26483780.0,13984920.0,109.8842,0
48575,26483740.0,13984900.0,109.8838,0
48576,26483710.0,13984880.0,109.8833,0
48577,26483670.0,13984860.0,109.8829,0
48578,26483640.0,13984840.0,109.8825,0
48579,26483600.0,13984820.0,109.8821,0
48580,26483570.0,13984790.0,109.8817,0
48581,26483530.0,13984770.0,109.8812,0
48582,26483540.0,13984750.0,109.8808,0
48583,26483540.0,13984730.0,109.8804,0
48584,26483540.0,13984710.0,109.88,0
48585,26483550.0,13984690.0,109.8796,0
48586,26483550.0,13984670.0,109.8792,0
48587,26483560.0,13984650.0,109.8788,0
48588,26483560.0,13984620.0,109.8783,0
48589,26483570.0,13984600.0,109.8779,0
48590,26483570.0,13984580.0,109.8775,0
48591,26483580.0,13984560.0,109.8771,0
48592,26483580.0,13984540.0,109.8767,0
48593,26483590.0,13984520.0,109.8763,0
48594,26483600.0,13984500.0,109.8758,0
48595,26483620.0,13984480.0,109.8754,0
48596,26483630.0,13984450.0,109.875,0
48597,26483640.0,13984430.0,109.8746,0
48598,26483650.0,13984410.0,109.8742,0
48599,26483660.0,13984390.0,109.8737,0
48600,26483670.0,13984370.0,109.8733,0
48601,26483690.0,13984350.0,109.8729,0
48602,26483700.0,13984330.0,109.8725,0
48603,26483710.0,13984300.0,109.8721,0
48604,26483750.0,13984280.0,109.8723,0
48605,26483800.0,13984260.0,109.8724,0
48606,26483840.0,13984240.0,109.8726,0
48607,26483880.0,13984220.0,109.8727,0
48608,26483920.0,13984200.0,109.8729,0
48609,26483970.0,13984180.0,109.8731,0
48610,26484010.0,13984160.0,109.8733,0
48611,26484050.0,13984130.0,109.8734,0
48612,26484100.0,13984110.0,109.8736,0
48613,26484140.0,13984090.0,109.8737,0
48614,26484180.0,13984070.0,109.8739,0
48615,26484130.0,13984050.0,109.8741,0
48616,26484080.0,13984030.0,109.8743,0
48617,26484020.0,13984010.0,109.8744,0
48618,26483970.0,13983990.0,109.8746,0
48619,26483910.0,13983960.0,109.8747,0
48620,26483860.0,13983940.0,109.8749,0
48621,26483810.0,13983920.0,109.8751,0
48622,26483760.0,13983900.0,109.8753,0
48623,26483700.0,13983880.0,109.8754,0
48624,26483650.0,13983860.0,109.8756,0
48625,26483590.0,13983840.0,109.8757,0
48626,26483600.0,13983820.0,109.8759,0
48627,26483610.0,13983790.0,109.8761,0
48628,26483620.0,13983770.0,109.8762,0
48629,26483630.0,13983750.0,109.8764,0
48630,26483640.0,13983730.0,109.8766,0
48631,26483640.0,13983710.0,109.8767,0
48632,26483650.0,13983690.0,109.8769,0
48633,26483660.0,13983670.0,109.8771,0
48634,26483670.0,13983650.0,109.8772,0
48635,26483680.0,13983620.0,109.8774,0
48636,26483690.0,13983600.0,109.8776,0
48637,26483690.0,13983630.0,109.876,0
48638,26483700.0,13983650.0,109.8743,0
48639,26483700.0,13983680.0,109.8727,0
48640,26483710.0,13983710.0,109.8711,0
48641,26483710.0,13983730.0,109.8695,0
48642,26483720.0,13983760.0,109.8678,0
48643,26483720.0,13983780.0,109.8662,0
48644,26483730.0,13983810.0,109.8646,0
48645,26483730.0,13983830.0,109.863,0
48646,26483740.0,13983860.0,109.8613,0
48647,26483750.0,13983880.0,109.8597,0
48648,26483760.0,13983910.0,109.8581,0
48649,26483770.0,13983930.0,109.8565,0
48650,26483790.0,13983960.0,109.8548,0
48651,26483800.0,13983990.0,109.8532,0
48652,26483820.0,13984010.0,109.8516,0
48653,26483830.0,13984040.0,109.85,0
48654,26483850.0,13984060.0,109.8483,0
48655,26483860.0,13984090.0,109.8467,0
48656,26483880.0,13984110.0,109.8451,0
48657,26483890.0,13984140.0,109.8435,0
48658,26483910.0,13984160.0,109.8418,0
48659,26483900.0,13984190.0,109.8419,0
48660,26483880.0,13984210.0,109.842,0
48661,26483870.0,13984240.0,109.8421,0
48662,26483870.0,13984270.0,109.8422,0
48663,26483860.0,13984290.0,109.8422,0
48664,26483840.0,13984320.0,109.8423,0
48665,26483830.0,13984340.0,109.8424,0
48666,26483830.0,13984370.0,109.8425,0
48667,26483820.0,13984390.0,109.8426,0
48668,26483800.0,13984420.0,109.8427,0
48669,26483800.0,13984450.0,109.8427,0
48670,26483760.0,13984470.0,109.8428,0
48671,26483730.0,13984500.0,109.8429,0
48672,26483690.0,13984520.0,109.843,0
48673,26483660.0,13984550.0,109.8431,0
48674,26483630.0,13984570.0,109.8432,0
48675,26483590.0,13984600.0,109.8432,0
48676,26483560.0,13984620.0,109.8433,0
48677,26483520.0,13984650.0,109.8434,0
48678,26483490.0,13984680.0,109.8435,0
48679,26483460.0,13984700.0,109.8436,0
48680,26483420.0,13984730.0,109.8437,0
48681,26483400.0,13984750.0,109.8437,0
48682,26483390.0,13984780.0,109.8438,0
48683,26483370.0,13984800.0,109.8439,0
48684,26483350.0,13984830.0,109.844,0
48685,26483330.0,13984850.0,109.8441,0
48686,26483310.0,13984880.0,109.8442,0
48687,26483290.0,13984900.0,109.8442,0
48688,26483270.0,13984930.0,109.8443,0
48689,26483260.0,13984960.0,109.8444,0
48690,26483240.0,13984980.0,109.8445,0
48691,26483220.0,13985010.0,109.8446,0
48692,26483260.0,13985050.0,109.8458,0
48693,26483310.0,13985090.0,109.8471,0
48694,26483360.0,13985130.0,109.8483,0
48695,26483400.0,13985180.0,109.8496,0
48696,26483450.0,13985220.0,109.8508,0
48697,26483500.0,13985260.0,109.8521,0
48698,26483540.0,13985300.0,109.8533,0
48699,26483590.0,13985350.0,109.8546,0
48700,26483640.0,13985390.0,109.8558,0
48701,26483680.0,13985430.0,109.8571,0
48702,26483730.0,13985480.0,109.8583,0
48703,26483720.0,13985520.0,109.8596,0
48704,26483720.0,13985560.0,109.8608,0
48705,26483720.0,13985600.0,109.8621,0
48706,26483720.0,13985640.0,109.8633,0
48707,26483720.0,13985690.0,109.8646,0
48708,26483720.0,13985730.0,109.8658,0
48709,26483720.0,13985770.0,109.8671,0
48710,26483710.0,13985820.0,109.8683,0
48711,26483710.0,13985860.0,109.8696,0
48712,26483710.0,13985900.0,109.8708,0
48713,26483710.0,13985940.0,109.8721,0
48714,26483740.0,13985980.0,109.8733,0
48715,26483770.0,13986030.0,109.8746,0
48716,26483800.0,13986070.0,109.8758,0
48717,26483830.0,13986110.0,109.8771,0
48718,26483860.0,13986160.0,109.8783,0
48719,26483890.0,13986200.0,109.8796,0
48720,26483920.0,13986240.0,109.8808,0
48721,26483950.0,13986280.0,109.8821,0
48722,26483980.0,13986330.0,109.8833,0
48723,26484010.0,13986370.0,109.8846,0
48724,26484040.0,13986410.0,109.8858,0
48725,26484040.0,13986450.0,109.885,0
48726,26484040.0,13986500.0,109.8842,0
48727,26484040.0,13986540.0,109.8833,0
48728,26484040.0,13986580.0,109.8825,0
48729,26484040.0,13986620.0,109.8817,0
48730,26484040.0,13986670.0,109.8808,0
48731,26484030.0,13986710.0,109.88,0
48732,26484030.0,13986750.0,109.8792,0
48733,26484030.0,13986790.0,109.8783,0
48734,26484030.0,13986840.0,109.8775,0
48735,26484030.0,13986880.0,109.8767,0
48736,26484050.0,13986920.0,109.8758,0
48737,26484060.0,13986960.0,109.875,0
48738,26484080.0,13987010.0,109.8742,0
48739,26484100.0,13987050.0,109.8733,0
48740,26484120.0,13987090.0,109.8725,0
48741,26484130.0,13987140.0,109.8717,0
48742,26484150.0,13987180.0,109.8708,0
48743,26484160.0,13987220.0,109.87,0
48744,26484180.0,13987260.0,109.8692,0
48745,26484200.0,13987310.0,109.8683,0
48746,26484220.0,13987350.0,109.8675,0
48747,26484190.0,13987390.0,109.8667,0
48748,26484170.0,13987430.0,109.8658,0
48749,26484150.0,13987480.0,109.865,0
48750,26484130.0,13987520.0,109.8642,0
48751,26484100.0,13987560.0,109.8633,0
48752,26484080.0,13987600.0,109.8625,0
48753,26484060.0,13987650.0,109.8617,0
48754,26484040.0,13987690.0,109.8608,0
48755,26484010.0,13987730.0,109.86,0
48756,26483990.0,13987770.0,109.8592,0
48757,26483970.0,13987820.0,109.8583,0
48758,26483950.0,13988170.0,109.8577,0
48759,26483940.0,13988530.0,109.8571,0
48760,26483920.0,13988890.0,109.8564,0
48761,26483910.0,13989250.0,109.8558,0
48762,26483890.0,13989600.0,109.8552,0
48763,26483870.0,13989960.0,109.8546,0
48764,26483860.0,13990320.0,109.854,0
48765,26483840.0,13990680.0,109.8533,0
48766,26483830.0,13991030.0,109.8527,0
48767,26483810.0,13991390.0,109.8521,0
48768,26483800.0,13991750.0,109.8514,0
48769,26483860.0,13992110.0,109.8508,0
48770,26483930.0,13992460.0,109.8502,0
48771,26483990.0,13992820.0,109.8496,0
48772,26484050.0,13993180.0,109.8489,0
48773,26484120.0,13993540.0,109.8483,0
48774,26484180.0,13993890.0,109.8477,0
48775,26484250.0,13994250.0,109.8471,0
48776,26484310.0,13994610.0,109.8465,0
48777,26484370.0,13994970.0,109.8458,0
48778,26484440.0,13995320.0,109.8452,0
48779,26484500.0,13995680.0,109.8446,0
48780,26484510.0,13996040.0,109.8444,0
48781,26484520.0,13996400.0,109.8442,0
48782,26484530.0,13996750.0,109.8441,0
48783,26484540.0,13997110.0,109.8439,0
48784,26484550.0,13997470.0,109.8437,0
48785,26484560.0,13997830.0,109.8436,0
48786,26484560.0,13998180.0,109.8434,0
48787,26484570.0,13998540.0,109.8432,0
48788,26484580.0,13998900.0,109.8431,0
48789,26484590.0,13999260.0,109.8429,0
48790,26484600.0,13999610.0,109.8427,0
48791,26484570.0,13999970.0,109.8426,0
48792,26484550.0,14000330.0,109.8424,0
48793,26484520.0,14000690.0,109.8422,0
48794,26484500.0,14001040.0,109.8421,0
48795,26484470.0,14001400.0,109.8419,0
48796,26484450.0,14001760.0,109.8417,0
48797,26484420.0,14002110.0,109.8416,0
48798,26484400.0,14002470.0,109.8414,0
48799,26484370.0,14002830.0,109.8412,0
48800,26484350.0,14003190.0,109.8411,0
48801,26484320.0,14003540.0,109.8409,0
48802,26484290.0,14003900.0,109.8407,0
48803,26484260.0,14004260.0,109.8406,0
48804,26484230.0,14004620.0,109.8404,0
48805,26484200.0,14004970.0,109.8402,0
48806,26484170.0,14005330.0,109.8401,0
48807,26484140.0,14005690.0,109.8399,0
48808,26484110.0,14006050.0,109.8397,0
48809,26484080.0,14006400.0,109.8396,0
48810,26484050.0,14006760.0,109.8394,0
48811,26484020.0,14007120.0,109.8392,0
48812,26483990.0,14007480.0,109.8391,0
48813,26483980.0,14006840.0,109.8392,0
48814,26483970.0,14006200.0,109.8392,0
48815,26483970.0,14005560.0,109.8393,0
48816,26483960.0,14004920.0,109.8394,0
48817,26483950.0,14004280.0,109.8395,0
48818,26483940.0,14003650.0,109.8396,0
48819,26483940.0,14003010.0,109.8397,0
48820,26483930.0,14002370.0,109.8397,0
48821,26483920.0,14001730.0,109.8398,0
48822,26483910.0,14001090.0,109.8399,0
48823,26483910.0,14000450.0,109.84,0
48824,26483950.0,13999820.0,109.8401,0
48825,26483990.0,13999180.0,109.8402,0
48826,26484030.0,13998540.0,109.8402,0
48827,26484080.0,13997900.0,109.8403,0
48828,26484120.0,13997260.0,109.8404,0
48829,26484160.0,13996620.0,109.8405,0
48830,26484200.0,13995990.0,109.8406,0
48831,26484240.0,13995350.0,109.8407,0
48832,26484280.0,13994710.0,109.8407,0
48833,26484320.0,13994070.0,109.8408,0
48834,26484370.0,13993430.0,109.8409,0
48835,26484390.0,13992790.0,109.841,0
48836,26484410.0,13992160.0,109.8411,0
48837,26484440.0,13991520.0,109.8412,0
48838,26484460.0,13990880.0,109.8412,0
48839,26484490.0,13990240.0,109.8413,0
48840,26484510.0,13989600.0,109.8414,0
48841,26484530.0,13988960.0,109.8415,0
48842,26484560.0,13988330.0,109.8416,0
48843,26484580.0,13987690.0,109.8417,0
48844,26484610.0,13987050.0,109.8417,0
48845,26484630.0,13986410.0,109.8418,0
48846,26484560.0,13986350.0,109.8398,0
48847,26484490.0,13986280.0,109.8378,0
48848,26484420.0,13986220.0,109.8358,0
48849,26484350.0,13986160.0,109.8338,0
48850,26484280.0,13986090.0,109.8318,0
48851,26484210.0,13986030.0,109.8298,0
48852,26484140.0,13985960.0,109.8278,0
48853,26484070.0,13985900.0,109.8258,0
48854,26484000.0,13985840.0,109.8238,0
48855,26483930.0,13985770.0,109.8218,0
48856,26483860.0,13985710.0,109.8198,0
48857,26483830.0,13985640.0,109.8178,0
48858,26483810.0,13985580.0,109.8158,0
48859,26483790.0,13985520.0,109.8138,0
48860,26483760.0,13985450.0,109.8118,0
48861,26483740.0,13985390.0,109.8098,0
48862,26483710.0,13985330.0,109.8078,0
48863,26483690.0,13985260.0,109.8058,0
48864,26483660.0,13985200.0,109.8038,0
48865,26483640.0,13985130.0,109.8018,0
48866,26483610.0,13985070.0,109.7998,0
48867,26483590.0,13985010.0,109.7978,0
48868,26483590.0,13985050.0,109.7993,0
48869,26483600.0,13985090.0,109.8008,0
48870,26483600.0,13985130.0,109.8023,0
48871,26483600.0,13985180.0,109.8038,0
48872,26483610.0,13985220.0,109.8053,0
48873,26483610.0,13985260.0,109.8068,0
48874,26483620.0,13985300.0,109.8083,0
48875,26483620.0,13985350.0,109.8098,0
48876,26483620.0,13985390.0,109.8113,0
48877,26483630.0,13985430.0,109.8128,0
48878,26483630.0,13985480.0,109.8143,0
48879,26483710.0,13985520.0,109.8158,0
48880,26483790.0,13985560.0,109.8173,0
48881,26483870.0,13985600.0,109.8188,0
48882,26483950.0,13985640.0,109.8203,0
48883,26484020.0,13985690.0,109.8218,0
48884,26484100.0,13985730.0,109.8233,0
48885,26484180.0,13985770.0,109.8248,0
48886,26484260.0,13985820.0,109.8263,0
48887,26484340.0,13985860.0,109.8278,0
48888,26484410.0,13985900.0,109.8293,0
48889,26484490.0,13985940.0,109.8308,0
48890,26484500.0,13985980.0,109.8323,0
48891,26484500.0,13986030.0,109.8338,0
48892,26484510.0,13986070.0,109.8353,0
48893,26484510.0,13986110.0,109.8368,0
48894,26484520.0,13986160.0,109.8383,0
48895,26484520.0,13986200.0,109.8398,0
48896,26484520.0,13986240.0,109.8413,0
48897,26484530.0,13986280.0,109.8428,0
48898,26484530.0,13986330.0,109.8443,0
48899,26484540.0,13986370.0,109.8458,0
48900,26484540.0,13986410.0,109.8473,0
48901,26484560.0,13986330.0,109.846,0
48902,26484580.0,13986240.0,109.8447,0
48903,26484600.0,13986160.0,109.8433,0
48904,26484620.0,13986070.0,109.842,0
48905,26484630.0,13985980.0,109.8407,0
48906,26484650.0,13985900.0,109.8393,0
48907,26484670.0,13985820.0,109.838,0
48908,26484690.0,13985730.0,109.8367,0
48909,26484710.0,13985640.0,109.8353,0
48910,26484730.0,13985560.0,109.834,0
48911,26484740.0,13985480.0,109.8327,0
48912,26484700.0,13985390.0,109.8313,0
48913,26484650.0,13985300.0,109.83,0
48914,26484610.0,13985220.0,109.8287,0
48915,26484560.0,13985130.0,109.8273,0
48916,26484520.0,13985050.0,109.826,0
48917,26484470.0,13984960.0,109.8247,0
48918,26484420.0,13984880.0,109.8233,0
48919,26484380.0,13984790.0,109.822,0
48920,26484330.0,13984710.0,109.8207,0
48921,26484290.0,13984620.0,109.8193,0
48922,26484240.0,13984540.0,109.818,0
48923,26484200.0,13984450.0,109.8167,0
48924,26484170.0,13984370.0,109.8153,0
48925,26484130.0,13984280.0,109.814,0
48926,26484090.0,13984200.0,109.8127,0
48927,26484060.0,13984110.0,109.8113,0
48928,26484020.0,13984030.0,109.81,0
48929,26483980.0,13983940.0,109.8087,0
48930,26483950.0,13983860.0,109.8073,0
48931,26483910.0,13983770.0,109.806,0
48932,26483870.0,13983690.0,109.8047,0
48933,26483840.0,13983600.0,109.8033,0
48934,26483830.0,13983650.0,109.8047,0
48935,26483810.0,13983710.0,109.806,0
48936,26483800.0,13983760.0,109.8073,0
48937,26483790.0,13983810.0,109.8087,0
48938,26483770.0,13983860.0,109.81,0
48939,26483760.0,13983910.0,109.8113,0
48940,26483750.0,13983960.0,109.8127,0
48941,26483730.0,13984010.0,109.814,0
48942,26483720.0,13984060.0,109.8153,0
48943,26483710.0,13984110.0,109.8167,0
48944,26483690.0,13984160.0,109.818,0
48945,26483700.0,13984210.0,109.8193,0
48946,26483720.0,13984270.0,109.8207,0
48947,26483720.0,13984320.0,109.822,0
48948,26483730.0,13984370.0,109.8233,0
48949,26483750.0,13984420.0,109.8247,0
48950,26483760.0,13984470.0,109.826,0
48951,26483770.0,13984520.0,109.8273,0
48952,26483780.0,13984570.0,109.8287,0
48953,26483790.0,13984620.0,109.83,0
48954,26483800.0,13984680.0,109.8313,0
48955,26483810.0,13984730.0,109.8327,0
48956,26483750.0,13984780.0,109.834,0
48957,26483700.0,13984830.0,109.8353,0
48958,26483650.0,13984880.0,109.8367,0
48959,26483590.0,13984930.0,109.838,0
48960,26483540.0,13984980.0,109.8393,0
48961,26483490.0,13985030.0,109.8407,0
48962,26483430.0,13985080.0,109.842,0
48963,26483380.0,13985130.0,109.8433,0
48964,26483330.0,13985190.0,109.8447,0
48965,26483270.0,13985240.0,109.846,0
48966,26483220.0,13985290.0,109.8473,0
48967,26483190.0,13985340.0,109.8495,0
48968,26483160.0,13985390.0,109.8516,0
48969,26483130.0,13985440.0,109.8537,0
48970,26483110.0,13985490.0,109.8558,0
48971,26483070.0,13985540.0,109.858,0
48972,26483050.0,13985590.0,109.8601,0
48973,26483020.0,13985640.0,109.8622,0
48974,26482990.0,13985700.0,109.8643,0
48975,26482960.0,13985750.0,109.8665,0
48976,26482930.0,13985800.0,109.8686,0
48977,26482900.0,13985850.0,109.8707,0
48978,26482890.0,13985900.0,109.8728,0
48979,26482880.0,13985950.0,109.875,0
48980,26482870.0,13986000.0,109.8771,0
48981,26482860.0,13986050.0,109.8792,0
48982,26482850.0,13986100.0,109.8813,0
48983,26482840.0,13986160.0,109.8835,0
48984,26482830.0,13986210.0,109.8856,0
48985,26482820.0,13986260.0,109.8877,0
48986,26482800.0,13986310.0,109.8898,0
48987,26482790.0,13986360.0,109.892,0
48988,26482780.0,13986410.0,109.8941,0
48989,26482810.0,13986370.0,109.8932,0
48990,26482840.0,13986330.0,109.8922,0
48991,26482870.0,13986280.0,109.8913,0
48992,26482900.0,13986240.0,109.8904,0
48993,26482930.0,13986200.0,109.8895,0
48994,26482960.0,13986160.0,109.8886,0
48995,26482980.0,13986110.0,109.8877,0
48996,26483010.0,13986070.0,109.8867,0
48997,26483040.0,13986030.0,109.8858,0
48998,26483070.0,13985980.0,109.8849,0
48999,26483100.0,13985940.0,109.884,0
49000,26483110.0,13985900.0,109.8831,0
49001,26483120.0,13985860.0,109.8822,0
49002,26483130.0,13985820.0,109.8812,0
49003,26483140.0,13985770.0,109.8803,0
49004,26483150.0,13985730.0,109.8794,0
49005,26483160.0,13985690.0,109.8785,0
49006,26483170.0,13985640.0,109.8776,0
49007,26483180.0,13985600.0,109.8767,0
49008,26483190.0,13985560.0,109.8757,0
49009,26483200.0,13985520.0,109.8748,0
49010,26483210.0,13985480.0,109.8739,0
49011,26483260.0,13985430.0,109.873,0
49012,26483320.0,13985390.0,109.8721,0
49013,26483370.0,13985350.0,109.8712,0
49014,26483420.0,13985300.0,109.8702,0
49015,26483470.0,13985260.0,109.8693,0
49016,26483520.0,13985220.0,109.8684,0
49017,26483570.0,13985180.0,109.8675,0
49018,26483620.0,13985130.0,109.8666,0
49019,26483680.0,13985090.0,109.8657,0
49020,26483730.0,13985050.0,109.8647,0
49021,26483780.0,13985010.0,109.8638,0
49022,26483730.0,13984960.0,109.8636,0
49023,26483680.0,13984920.0,109.8633,0
49024,26483630.0,13984880.0,109.8631,0
49025,26483580.0,13984840.0,109.8628,0
49026,26483530.0,13984790.0,109.8626,0
49027,26483480.0,13984750.0,109.8623,0
49028,26483430.0,13984710.0,109.8621,0
49029,26483380.0,13984670.0,109.8618,0
49030,26483330.0,13984620.0,109.8616,0
49031,26483280.0,13984580.0,109.8613,0
49032,26483230.0,13984540.0,109.8611,0
49033,26483270.0,13984500.0,109.8608,0
49034,26483310.0,13984450.0,109.8606,0
49035,26483340.0,13984410.0,109.8603,0
49036,26483380.0,13984370.0,109.8601,0
49037,26483420.0,13984330.0,109.8598,0
49038,26483460.0,13984280.0,109.8596,0
49039,26483490.0,13984240.0,109.8593,0
49040,26483530.0,13984200.0,109.8591,0
49041,26483570.0,13984160.0,109.8588,0
49042,26483600.0,13984110.0,109.8586,0
49043,26483640.0,13984070.0,109.8583,0
49044,26483610.0,13984030.0,109.8581,0
49045,26483570.0,13983990.0,109.8578,0
49046,26483540.0,13983940.0,109.8576,0
49047,26483510.0,13983900.0,109.8573,0
49048,26483470.0,13983860.0,109.8571,0
49049,26483440.0,13983820.0,109.8568,0
49050,26483410.0,13983770.0,109.8566,0
49051,26483370.0,13983730.0,109.8563,0
49052,26483340.0,13983690.0,109.8561,0
49053,26483310.0,13983650.0,109.8558,0
49054,26483270.0,13983600.0,109.8556,0
49055,26483320.0,13984690.0,109.8553,0
49056,26483360.0,13985770.0,109.8551,0
49057,26483400.0,13986860.0,109.8548,0
49058,26483440.0,13987940.0,109.8546,0
49059,26483480.0,13989030.0,109.8543,0
49060,26483520.0,13990110.0,109.8541,0
49061,26483560.0,13991200.0,109.8538,0
49062,26483600.0,13992280.0,109.8536,0
49063,26483650.0,13993370.0,109.8533,0
49064,26483690.0,13994450.0,109.8531,0
49065,26483730.0,13995540.0,109.8528,0
49066,26483720.0,13996620.0,109.8526,0
49067,26483720.0,13997710.0,109.8523,0
49068,26483720.0,13998800.0,109.8521,0
49069,26483710.0,13999880.0,109.8518,0
49070,26483710.0,14000970.0,109.8516,0
49071,26483700.0,14002050.0,109.8513,0
49072,26483700.0,14003140.0,109.8511,0
49073,26483690.0,14004220.0,109.8508,0
49074,26483690.0,14005310.0,109.8506,0
49075,26483690.0,14006390.0,109.8503,0
49076,26483680.0,14007480.0,109.8501,0
49077,26483680.0,14006750.0,109.8498,0
49078,26483680.0,14006030.0,109.8496,0
49079,26483680.0,14005310.0,109.8493,0
49080,26483680.0,14004580.0,109.8491,0
49081,26483680.0,14003860.0,109.8488,0
49082,26483690.0,14003140.0,109.8486,0
49083,26483690.0,14002410.0,109.8483,0
49084,26483690.0,14001690.0,109.8481,0
49085,26483690.0,14000970.0,109.8478,0
49086,26483690.0,14000240.0,109.8476,0
49087,26483690.0,13999520.0,109.8473,0
49088,26483640.0,13998800.0,109.8472,0
49089,26483600.0,13998070.0,109.8471,0
49090,26483550.0,13997350.0,109.847,0
49091,26483510.0,13996620.0,109.8468,0
49092,26483460.0,13995900.0,109.8467,0
49093,26483420.0,13995180.0,109.8466,0
49094,26483370.0,13994450.0,109.8465,0
49095,26483330.0,13993730.0,109.8463,0
49096,26483290.0,13993010.0,109.8462,0
49097,26483240.0,13992280.0,109.8461,0
49098,26483200.0,13991560.0,109.846,0
49099,26483240.0,13990840.0,109.8458,0
49100,26483270.0,13990110.0,109.8457,0
49101,26483310.0,13989390.0,109.8456,0
49102,26483350.0,13988670.0,109.8455,0
49103,26483390.0,13987940.0,109.8453,0
49104,26483430.0,13987220.0,109.8452,0
49105,26483470.0,13986500.0,109.8451,0
49106,26483500.0,13985770.0,109.8449,0
49107,26483540.0,13985050.0,109.8448,0
49108,26483580.0,13984330.0,109.8447,0
49109,26483620.0,13983600.0,109.8446,0
49110,26483620.0,13983640.0,109.8441,0
49111,26483630.0,13983670.0,109.8436,0
49112,26483640.0,13983710.0,109.8431,0
49113,26483650.0,13983740.0,109.8426,0
49114,26483650.0,13983780.0,109.8421,0
49115,26483660.0,13983810.0,109.8416,0
49116,26483670.0,13983850.0,109.8411,0
49117,26483680.0,13983880.0,109.8406,0
49118,26483690.0,13983920.0,109.8401,0
49119,26483690.0,13983950.0,109.8396,0
49120,26483700.0,13983990.0,109.8391,0
49121,26483680.0,13984020.0,109.8386,0
49122,26483650.0,13984060.0,109.8381,0
49123,26483630.0,13984090.0,109.8376,0
49124,26483610.0,13984120.0,109.8371,0
49125,26483590.0,13984160.0,109.8366,0
49126,26483570.0,13984190.0,109.8361,0
49127,26483540.0,13984230.0,109.8356,0
49128,26483520.0,13984270.0,109.8351,0
49129,26483500.0,13984300.0,109.8346,0
49130,26483470.0,13984330.0,109.8341,0
49131,26483450.0,13984370.0,109.8336,0
49132,26483480.0,13984400.0,109.8331,0
49133,26483510.0,13984440.0,109.8326,0
49134,26483530.0,13984470.0,109.8321,0
49135,26483560.0,13984510.0,109.8316,0
49136,26483580.0,13984540.0,109.8311,0
49137,26483610.0,13984580.0,109.8306,0
49138,26483640.0,13984610.0,109.8301,0
49139,26483660.0,13984650.0,109.8296,0
49140,26483690.0,13984680.0,109.8291,0
49141,26483710.0,13984720.0,109.8286,0
49142,26483740.0,13984750.0,109.8281,0
49143,26483700.0,13984790.0,109.8293,0
49144,26483670.0,13984820.0,109.8306,0
49145,26483630.0,13984860.0,109.8318,0
49146,26483600.0,13984890.0,109.8331,0
49147,26483560.0,13984930.0,109.8343,0
49148,26483530.0,13984960.0,109.8356,0
49149,26483490.0,13985000.0,109.8368,0
49150,26483450.0,13985030.0,109.8381,0
49151,26483420.0,13985070.0,109.8393,0
49152,26483380.0,13985100.0,109.8406,0
49153,26483350.0,13985130.0,109.8418,0
49154,26483360.0,13985170.0,109.8431,0
49155,26483380.0,13985210.0,109.8443,0
49156,26483400.0,13985240.0,109.8456,0
49157,26483410.0,13985280.0,109.8468,0
49158,26483430.0,13985310.0,109.8481,0
49159,26483440.0,13985340.0,109.8493,0
49160,26483460.0,13985380.0,109.8506,0
49161,26483470.0,13985410.0,109.8518,0
49162,26483490.0,13985450.0,109.8531,0
49163,26483510.0,13985480.0,109.8543,0
49164,26483520.0,13985520.0,109.8556,0
49165,26483570.0,13985550.0,109.8568,0
49166,26483610.0,13985590.0,109.8581,0
49167,26483650.0,13985620.0,109.8593,0
49168,26483690.0,13985660.0,109.8606,0
49169,26483740.0,13985690.0,109.8618,0
49170,26483780.0,13985730.0,109.8631,0
49171,26483830.0,13985760.0,109.8643,0
49172,26483870.0,13985800.0,109.8656,0
49173,26483910.0,13985830.0,109.8668,0
49174,26483950.0,13985870.0,109.8681,0
49175,26484000.0,13985900.0,109.8693,0
49176,26483980.0,13985940.0,109.8687,0
49177,26483970.0,13985970.0,109.868,0
49178,26483950.0,13986010.0,109.8673,0
49179,26483940.0,13986040.0,109.8667,0
49180,26483920.0,13986080.0,109.866,0
49181,26483910.0,13986110.0,109.8653,0
49182,26483890.0,13986150.0,109.8647,0
49183,26483870.0,13986180.0,109.864,0
49184,26483860.0,13986220.0,109.8633,0
49185,26483840.0,13986250.0,109.8627,0
49186,26483830.0,13986290.0,109.862,0
49187,26483830.0,13986320.0,109.8613,0
49188,26483820.0,13986350.0,109.8607,0
49189,26483820.0,13986390.0,109.86,0
49190,26483810.0,13986420.0,109.8593,0
49191,26483810.0,13986460.0,109.8587,0
49192,26483800.0,13986490.0,109.858,0
49193,26483800.0,13986530.0,109.8573,0
49194,26483800.0,13986560.0,109.8567,0
49195,26483790.0,13986600.0,109.856,0
49196,26483790.0,13986630.0,109.8553,0
49197,26483780.0,13986670.0,109.8547,0
49198,26483750.0,13986700.0,109.854,0
49199,26483720.0,13986740.0,109.8533,0
49200,26483680.0,13986770.0,109.8527,0
49201,26483650.0,13986810.0,109.852,0
49202,26483610.0,13986840.0,109.8513,0
